number,value,datetime_start,datetime_complete,duration,params_C,params_gamma,params_kernel,params_mask_number,params_rsi_window,params_so_smooth,params_so_window,params_srsi_smooth1,params_srsi_smooth2,params_srsi_window,params_tsi_window_fast,params_tsi_window_slow,params_ult_weight_1,params_ult_weight_2,params_ult_weight_3,params_ult_window_1,params_ult_window_2,params_ult_window_3,params_williams_lbp,state
5610,0.48725771715721466,2024-04-11 17:27:12.301026,2024-04-11 17:27:13.562689,0 days 00:00:01.261663,96.95864952202382,8.436561314187385,sigmoid,28,,24.0,25.0,1.0,5.0,74.0,22.0,37.0,,,,,,,,COMPLETE
5611,0.47322595762523745,2024-04-11 17:27:13.564684,2024-04-11 17:27:15.186986,0 days 00:00:01.622302,99.95329557453964,7.228757921240812,sigmoid,62,10.0,29.0,30.0,4.0,2.0,14.0,47.0,13.0,8.679470676252414,0.9668856880252825,9.630798154669563,9.0,23.0,71.0,,COMPLETE
5612,0.32980298371483885,2024-04-11 17:27:15.189971,2024-04-11 17:27:16.569209,0 days 00:00:01.379238,93.87062039578105,7.946270070786947,sigmoid,14,,23.0,31.0,,,,42.0,43.0,8.044287605770279,9.157930398860312,7.2603642849012,3.0,40.0,65.0,,COMPLETE
5613,0.5952371952371952,2024-04-11 17:27:16.571208,2024-04-11 17:27:17.522600,0 days 00:00:00.951392,98.38669214779017,7.495775915249078,sigmoid,8,,27.0,32.0,,,,,,,,,,,,,COMPLETE
5614,0.5287206823027718,2024-04-11 17:27:17.525573,2024-04-11 17:27:18.565507,0 days 00:00:01.039934,98.22378155731785,7.719397227569735,sigmoid,9,,45.0,29.0,,,,,,,,,,,,104.0,COMPLETE
5615,0.4261427916220761,2024-04-11 17:27:18.568487,2024-04-11 17:27:19.982534,0 days 00:00:01.414047,95.69629428682155,8.877358903012544,sigmoid,46,34.0,26.0,34.0,,,,25.0,17.0,3.773646346193511,3.9540684088213123,2.549345183714175,15.0,21.0,61.0,,COMPLETE
5616,0.3789095453835339,2024-04-11 17:27:19.984491,2024-04-11 17:27:21.429804,0 days 00:00:01.445313,90.93499687490116,8.246805903477444,sigmoid,26,,25.0,31.0,2.0,6.0,24.0,,,2.5341643922889525,8.75713213183534,1.6233318504277459,11.0,35.0,60.0,,COMPLETE
5617,0.327959176126909,2024-04-11 17:27:21.431822,2024-04-11 17:27:22.977956,0 days 00:00:01.546134,98.20246693420641,7.989916159027772,rbf,11,,19.0,33.0,,,,,,9.446450457372507,9.743016308396783,8.138746469339198,12.0,36.0,77.0,16.0,COMPLETE
5618,0.5041894192293237,2024-04-11 17:27:22.979960,2024-04-11 17:27:24.044587,0 days 00:00:01.064627,96.54617477392745,8.489635608412568,sigmoid,41,14.0,25.0,27.0,,,,,,,,,,,,197.0,COMPLETE
5619,0.5444124266453525,2024-04-11 17:27:24.047588,2024-04-11 17:27:25.101157,0 days 00:00:01.053569,93.6515114527688,8.152560495532335,sigmoid,2,,,,,,,,,6.3035306343811355,4.4289804208811745,3.6920738839179545,7.0,43.0,79.0,,COMPLETE
5620,0.30309796260117217,2024-04-11 17:27:25.103132,2024-04-11 17:27:26.307056,0 days 00:00:01.203924,98.10083671213756,7.665556826530759,sigmoid,10,,24.0,30.0,,,,,,6.0007033489509105,2.661987032191535,9.282515831234031,14.0,29.0,90.0,,COMPLETE
5621,0.5952371952371952,2024-04-11 17:27:26.309052,2024-04-11 17:27:27.247008,0 days 00:00:00.937956,95.59354077399611,7.910051122674896,sigmoid,8,,26.0,32.0,,,,,,,,,,,,,COMPLETE
5622,0.45345352376492626,2024-04-11 17:27:27.249012,2024-04-11 17:27:28.174194,0 days 00:00:00.925182,98.13065612840009,8.335662857349721,sigmoid,8,,23.0,30.0,,,,,,,,,,,,,COMPLETE
5623,0.3281052963430013,2024-04-11 17:27:28.176788,2024-04-11 17:27:29.242936,0 days 00:00:01.066148,96.55494884752798,8.140011521558346,sigmoid,20,,,,8.0,3.0,79.0,8.0,46.0,,,,,,,,COMPLETE
5624,0.5963245096172158,2024-04-11 17:27:29.245947,2024-04-11 17:27:30.154885,0 days 00:00:00.908938,98.26333827999667,8.689578446578253,sigmoid,8,,27.0,31.0,,,,,,,,,,,,,COMPLETE
5625,0.4866353432524145,2024-04-11 17:27:30.156984,2024-04-11 17:27:31.060995,0 days 00:00:00.904011,94.0247566716523,7.876959094606566,sigmoid,8,,26.0,38.0,,,,,,,,,,,,,COMPLETE
5626,0.4875073904570039,2024-04-11 17:27:31.062988,2024-04-11 17:27:32.246010,0 days 00:00:01.183022,96.64263598315279,8.308082682997302,sigmoid,52,32.0,,,6.0,4.0,11.0,31.0,20.0,,,,,,,,COMPLETE
5627,0.5929369437606513,2024-04-11 17:27:32.249009,2024-04-11 17:27:33.179306,0 days 00:00:00.930297,98.22982301698556,7.39158512080042,sigmoid,8,,25.0,33.0,,,,,,,,,,,,,COMPLETE
5628,0.48339829652086036,2024-04-11 17:27:33.181301,2024-04-11 17:27:34.737700,0 days 00:00:01.556399,95.29578182078983,8.528749429695031,sigmoid,59,38.0,28.0,29.0,5.0,8.0,43.0,,,4.683230043700093,3.167970715830219,4.746229652141775,17.0,26.0,88.0,81.0,COMPLETE
5629,0.45347172512526845,2024-04-11 17:27:34.740280,2024-04-11 17:27:35.674581,0 days 00:00:00.934301,99.98617824783042,7.665586275988041,sigmoid,8,,24.0,28.0,,,,,,,,,,,,,COMPLETE
5630,0.5952371952371952,2024-04-11 17:27:35.676573,2024-04-11 17:27:36.617813,0 days 00:00:00.941240,99.91231559413743,8.0672154557329,sigmoid,8,,22.0,32.0,,,,,,,,,,,,,COMPLETE
5631,0.5069140556625241,2024-04-11 17:27:36.619834,2024-04-11 17:27:37.549343,0 days 00:00:00.929509,99.99838908132637,7.88004161119966,sigmoid,8,,24.0,35.0,,,,,,,,,,,,,COMPLETE
5632,0.5110391113168248,2024-04-11 17:27:37.551972,2024-04-11 17:27:38.561356,0 days 00:00:01.009384,99.97820928365427,8.134436768251488,sigmoid,37,19.0,,,,,,14.0,11.0,,,,,,,41.0,COMPLETE
5633,0.34729772945315,2024-04-11 17:27:38.564356,2024-04-11 17:27:39.824338,0 days 00:00:01.259982,92.35063458363513,8.355391046026389,sigmoid,7,,,,,,,50.0,21.0,1.473870428755414,1.8174402048158456,7.411697696408204,6.0,45.0,59.0,49.0,COMPLETE
5634,0.40658106426251406,2024-04-11 17:27:39.826340,2024-04-11 17:27:41.468430,0 days 00:00:01.642090,96.56283433091276,7.980929974756124,sigmoid,54,21.0,,,4.0,7.0,40.0,11.0,32.0,4.271995706897267,5.0224004762069265,1.2988065976520407,4.0,22.0,69.0,,COMPLETE
5635,0.47223257547521424,2024-04-11 17:27:41.470433,2024-04-11 17:27:42.515594,0 days 00:00:01.045161,98.29130898935993,7.624824448518752,sigmoid,48,7.0,,,7.0,5.0,2.0,,,,,,,,,,COMPLETE
5636,0.18673794785218534,2024-04-11 17:27:42.517599,2024-04-11 17:27:44.052115,0 days 00:00:01.534516,99.96622092804527,8.216596577620843,rbf,60,28.0,27.0,31.0,1.0,2.0,8.0,28.0,41.0,,,,,,,,COMPLETE
5637,0.3408079424854502,2024-04-11 17:27:44.053728,2024-04-11 17:27:45.201904,0 days 00:00:01.148176,95.0780130744173,7.8764198268224215,sigmoid,44,2.0,26.0,31.0,,,,3.0,23.0,,,,,,,,COMPLETE
5638,0.4462945006233551,2024-04-11 17:27:45.203921,2024-04-11 17:27:46.771999,0 days 00:00:01.568078,96.61007872241882,8.504803275774515,sigmoid,55,23.0,,,3.0,6.0,69.0,17.0,18.0,3.5676789186213447,6.7943210874137,5.5622632254151,20.0,33.0,56.0,159.0,COMPLETE
5639,0.5003918324698508,2024-04-11 17:27:46.774002,2024-04-11 17:27:47.881068,0 days 00:00:01.107066,99.95977268225765,8.06075642322926,sigmoid,13,,29.0,30.0,,,,38.0,3.0,,,,,,,118.0,COMPLETE
5640,0.5268508753427548,2024-04-11 17:27:47.882089,2024-04-11 17:27:48.987523,0 days 00:00:01.105434,98.08527039794338,7.765559840467916,sigmoid,12,,25.0,32.0,,,,27.0,15.0,,,,,,,,COMPLETE
5641,0.509432527004412,2024-04-11 17:27:48.989524,2024-04-11 17:27:50.140550,0 days 00:00:01.151026,96.6962381431055,7.483910611268828,sigmoid,56,9.0,24.0,29.0,8.0,1.0,59.0,,,,,,,,,,COMPLETE
5642,0.4012541170509248,2024-04-11 17:27:50.142546,2024-04-11 17:27:51.608665,0 days 00:00:01.466119,93.90869239606515,8.281334798582144,sigmoid,23,,,,7.0,5.0,63.0,5.0,34.0,6.703457778550922,3.7565186999194955,2.017880317122366,5.0,32.0,54.0,143.0,COMPLETE
5643,0.5940618478467085,2024-04-11 17:27:51.611661,2024-04-11 17:27:52.563019,0 days 00:00:00.951358,98.18437894879499,7.042765210234397,sigmoid,8,,23.0,33.0,,,,,,,,,,,,,COMPLETE
5644,0.5069140556625241,2024-04-11 17:27:52.565000,2024-04-11 17:27:53.405766,0 days 00:00:00.840766,98.1838947235576,8.730150330182582,sigmoid,1,,,,,,,,,,,,,,,35.0,COMPLETE
5645,0.5444794078647905,2024-04-11 17:27:53.407766,2024-04-11 17:27:54.443351,0 days 00:00:01.035585,12.599912624515497,8.058161696943548,sigmoid,40,45.0,43.0,31.0,,,,,,,,,,,,,COMPLETE
5646,0.44718009882433135,2024-04-11 17:27:54.446350,2024-04-11 17:27:55.939717,0 days 00:00:01.493367,99.98108251406647,9.056489717185936,sigmoid,27,,27.0,30.0,2.0,4.0,96.0,,,5.235854477053968,6.313290457752973,5.976310767328325,16.0,28.0,96.0,54.0,COMPLETE
5647,0.336673879208898,2024-04-11 17:27:55.941775,2024-04-11 17:27:56.902029,0 days 00:00:00.960254,99.94811574322074,8.440611196598256,sigmoid,36,12.0,,,,,,49.0,35.0,,,,,,,,COMPLETE
5648,0.5952371952371952,2024-04-11 17:27:56.904676,2024-04-11 17:27:57.852036,0 days 00:00:00.947360,95.2126887466185,7.825175617231203,sigmoid,8,,26.0,32.0,,,,,,,,,,,,,COMPLETE
5649,0.3011869984838961,2024-04-11 17:27:57.853036,2024-04-11 17:27:59.006193,0 days 00:00:01.153157,99.96509286233417,8.211577986368662,sigmoid,34,42.0,,,,,,,,9.835895753408483,4.208531770233555,1.0184045129022117,8.0,46.0,83.0,,COMPLETE
5650,0.46581412008171713,2024-04-11 17:27:59.009778,2024-04-11 17:27:59.857763,0 days 00:00:00.847985,96.86194648248944,7.641744506713688,sigmoid,32,36.0,,,,,,,,,,,,,,,COMPLETE
5651,0.6009432182607054,2024-04-11 17:27:59.859769,2024-04-11 17:28:00.807443,0 days 00:00:00.947674,96.3595113442901,7.927908322024936,sigmoid,8,,28.0,31.0,,,,,,,,,,,,,COMPLETE
5652,0.5285867061533399,2024-04-11 17:28:00.809443,2024-04-11 17:28:01.698840,0 days 00:00:00.889397,99.99042947903803,8.098866398695334,sigmoid,4,,,,,,,33.0,44.0,,,,,,,,COMPLETE
5653,0.44858732169411253,2024-04-11 17:28:01.701417,2024-04-11 17:28:03.297657,0 days 00:00:01.596240,92.72779268279238,8.39972469208873,sigmoid,30,,22.0,34.0,6.0,3.0,84.0,29.0,26.0,4.9181550081953045,8.458462908438849,8.920447848373426,9.0,41.0,100.0,,COMPLETE
5654,0.2705646194584437,2024-04-11 17:28:03.299656,2024-04-11 17:28:04.279145,0 days 00:00:00.979489,96.89139635925518,7.32521692727402,sigmoid,5,,,,,,,21.0,47.0,,,,,,,183.0,COMPLETE
5655,0.4448341684562156,2024-04-11 17:28:04.281295,2024-04-11 17:28:05.228152,0 days 00:00:00.946857,98.15309567830404,8.568737967419308,sigmoid,8,,25.0,30.0,,,,,,,,,,,,,COMPLETE
5656,0.4537009731642583,2024-04-11 17:28:05.231153,2024-04-11 17:28:06.755601,0 days 00:00:01.524448,99.97509049590272,7.754479194467878,rbf,8,,25.0,32.0,,,,,,,,,,,,,COMPLETE
5657,0.5421400537079116,2024-04-11 17:28:06.757597,2024-04-11 17:28:07.700251,0 days 00:00:00.942654,94.5352048463335,8.249380616224984,sigmoid,33,27.0,,,,,,,,,,,,,,24.0,COMPLETE
5658,0.4141075629168949,2024-04-11 17:28:07.702233,2024-04-11 17:28:09.060883,0 days 00:00:01.358650,22.134849464255353,7.978326054219846,sigmoid,61,26.0,26.0,30.0,5.0,7.0,32.0,36.0,5.0,,,,,,,200.0,COMPLETE
5659,0.42136994478436063,2024-04-11 17:28:09.062888,2024-04-11 17:28:10.266660,0 days 00:00:01.203772,90.12421098734657,8.12810629009213,sigmoid,45,23.0,24.0,33.0,,,,24.0,30.0,,,,,,,65.0,COMPLETE
5660,0.518137496086237,2024-04-11 17:28:10.268661,2024-04-11 17:28:11.709356,0 days 00:00:01.440695,99.94787525977542,7.579064535714577,sigmoid,51,48.0,,,3.0,8.0,16.0,,,2.7675810220932275,7.40841549117987,7.725441620933457,18.0,27.0,84.0,189.0,COMPLETE
5661,0.12622036262203626,2024-04-11 17:28:11.711355,2024-04-11 17:28:12.638355,0 days 00:00:00.927000,96.78747977574272,8.319652631395918,sigmoid,8,,26.0,29.0,,,,,,,,,,,,,COMPLETE
5662,0.6009432182607054,2024-04-11 17:28:12.640986,2024-04-11 17:28:13.573468,0 days 00:00:00.932482,98.15089757517737,7.863529620099463,sigmoid,8,,23.0,31.0,,,,,,,,,,,,,COMPLETE
5663,0.49176200802612235,2024-04-11 17:28:13.575469,2024-04-11 17:28:15.084214,0 days 00:00:01.508745,93.99345040533669,8.051378482117753,sigmoid,58,47.0,28.0,32.0,4.0,6.0,55.0,,,7.201341325253432,7.926210297684786,4.3207992463082245,13.0,47.0,87.0,,COMPLETE
5664,0.4949235561262097,2024-04-11 17:28:15.086520,2024-04-11 17:28:16.293255,0 days 00:00:01.206735,95.49556304876327,8.588709887112126,sigmoid,53,6.0,,,2.0,1.0,51.0,48.0,8.0,,,,,,,135.0,COMPLETE
5665,0.3998527245949926,2024-04-11 17:28:16.295254,2024-04-11 17:28:17.622790,0 days 00:00:01.327536,99.99869990742827,7.7848472541784925,sigmoid,19,,,,1.0,2.0,72.0,,,7.885809020078805,9.0138882453291,0.7131422892296193,11.0,50.0,75.0,19.0,COMPLETE
5666,0.4752357083184151,2024-04-11 17:28:17.625788,2024-04-11 17:28:18.990531,0 days 00:00:01.364743,99.99080365382619,8.232339310920791,sigmoid,50,38.0,,,8.0,8.0,80.0,,,8.34115049737806,1.3311446532791034,2.8506770048364762,19.0,23.0,57.0,,COMPLETE
5667,0.45347172512526845,2024-04-11 17:28:18.992066,2024-04-11 17:28:19.973987,0 days 00:00:00.981921,96.66661096564219,7.961394197157635,sigmoid,8,,25.0,28.0,,,,,,,,,,,,,COMPLETE
5668,0.42493458218189817,2024-04-11 17:28:19.976527,2024-04-11 17:28:20.946638,0 days 00:00:00.970111,98.0595097219997,8.423234188752806,sigmoid,8,,27.0,21.0,,,,,,,,,,,,,COMPLETE
5669,0.5344448637968164,2024-04-11 17:28:20.948649,2024-04-11 17:28:22.290566,0 days 00:00:01.341917,92.503324842237,7.646202703060095,sigmoid,18,,,,3.0,3.0,21.0,,,5.743158510052336,5.765461354841689,9.832651511818298,15.0,37.0,78.0,,COMPLETE
5670,0.3987808908309771,2024-04-11 17:28:22.293157,2024-04-11 17:28:23.336759,0 days 00:00:01.043602,98.06472976926942,8.783567807274657,sigmoid,17,,,,5.0,4.0,98.0,,,,,,,,,128.0,COMPLETE
5671,0.21940310984785152,2024-04-11 17:28:23.339347,2024-04-11 17:28:24.591777,0 days 00:00:01.252430,95.21303033165516,8.123317757200377,sigmoid,6,,,,,,,10.0,6.0,8.795772553150169,9.421718589929288,3.3233115842489735,2.0,39.0,67.0,,COMPLETE
5672,0.4089715899651105,2024-04-11 17:28:24.593776,2024-04-11 17:28:25.712923,0 days 00:00:01.119147,99.99921629825246,7.918068122722578,sigmoid,49,29.0,,,6.0,5.0,76.0,,,,,,,,,148.0,COMPLETE
5673,0.19602244757310228,2024-04-11 17:28:25.714924,2024-04-11 17:28:27.255367,0 days 00:00:01.540443,96.73651152616878,6.791742830218482,rbf,25,,21.0,36.0,4.0,7.0,48.0,,,,,,,,,177.0,COMPLETE
5674,0.4256875939112824,2024-04-11 17:28:27.258376,2024-04-11 17:28:28.595191,0 days 00:00:01.336815,96.7238244731409,8.309367366871905,sigmoid,29,,30.0,31.0,1.0,6.0,89.0,45.0,36.0,,,,,,,99.0,COMPLETE
5675,0.44264018977281067,2024-04-11 17:28:28.597186,2024-04-11 17:28:29.549686,0 days 00:00:00.952500,94.41096375998576,7.509186795549572,sigmoid,8,,24.0,14.0,,,,,,,,,,,,,COMPLETE
5676,0.4187359264628768,2024-04-11 17:28:29.552653,2024-04-11 17:28:31.069760,0 days 00:00:01.517107,99.99896009223826,7.761413255230546,sigmoid,47,50.0,27.0,29.0,,,,26.0,19.0,9.99221871508811,2.9340422621895144,5.073407635965645,12.0,38.0,50.0,110.0,COMPLETE
5677,0.40715851818104165,2024-04-11 17:28:31.071729,2024-04-11 17:28:32.194686,0 days 00:00:01.122957,98.10152033421825,8.102032945564865,sigmoid,24,,23.0,33.0,7.0,2.0,61.0,,,,,,,,,,COMPLETE
5678,0.4612287541727188,2024-04-11 17:28:32.197253,2024-04-11 17:28:33.584929,0 days 00:00:01.387676,99.9854559964845,8.503546956054478,sigmoid,39,31.0,,,,,,15.0,10.0,2.0688569661495237,6.62550251365792,2.2883756528983543,6.0,25.0,82.0,60.0,COMPLETE
5679,0.4487524397320251,2024-04-11 17:28:33.586936,2024-04-11 17:28:35.035073,0 days 00:00:01.448137,98.02264038546657,7.271189866817456,sigmoid,22,,,,2.0,1.0,91.0,2.0,50.0,9.621012480794098,3.3746025936786244,6.23294192829664,14.0,42.0,72.0,,COMPLETE
5680,0.5931111524855706,2024-04-11 17:28:35.037082,2024-04-11 17:28:35.994818,0 days 00:00:00.957736,95.34462342936247,7.976200345035135,sigmoid,8,,26.0,26.0,,,,,,,,,,,,,COMPLETE
5681,0.5218469928256935,2024-04-11 17:28:35.997325,2024-04-11 17:28:37.243535,0 days 00:00:01.246210,99.96151759297045,8.241931629691598,sigmoid,35,33.0,,,,,,,,4.464826710301406,2.04876730992993,5.892951232980869,7.0,24.0,62.0,73.0,COMPLETE
5682,0.44701971028259324,2024-04-11 17:28:37.244543,2024-04-11 17:28:38.208187,0 days 00:00:00.963644,9.417504789697908,7.732535977031693,sigmoid,8,,25.0,30.0,,,,,,,,,,,,,COMPLETE
5683,0.4721196909296718,2024-04-11 17:28:38.210182,2024-04-11 17:28:39.591103,0 days 00:00:01.380921,98.20115576073236,8.414846971914207,sigmoid,43,17.0,24.0,32.0,,,,,,4.041961832290713,2.50269250464989,4.0868654591391,20.0,31.0,64.0,115.0,COMPLETE
5684,0.3889851167564794,2024-04-11 17:28:39.593656,2024-04-11 17:28:41.249972,0 days 00:00:01.656316,99.97269497998214,8.053109347037722,sigmoid,31,,26.0,31.0,8.0,3.0,6.0,19.0,40.0,5.49710149377223,9.603514998417875,8.786274303022516,3.0,40.0,73.0,157.0,COMPLETE
5685,0.45345352376492626,2024-04-11 17:28:41.252982,2024-04-11 17:28:42.195394,0 days 00:00:00.942412,96.5324978768408,8.258474785323752,sigmoid,8,,29.0,30.0,,,,,,,,,,,,,COMPLETE
5686,0.5952371952371952,2024-04-11 17:28:42.197400,2024-04-11 17:28:43.167607,0 days 00:00:00.970207,91.76004434618027,7.463646589303129,sigmoid,8,,28.0,32.0,,,,,,,,,,,,,COMPLETE
5687,0.4257299176765353,2024-04-11 17:28:43.170142,2024-04-11 17:28:44.355008,0 days 00:00:01.184866,95.33243440551024,8.679237698243218,sigmoid,21,,,,7.0,4.0,86.0,39.0,14.0,,,,,,,124.0,COMPLETE
5688,0.53299118692552,2024-04-11 17:28:44.357588,2024-04-11 17:28:45.681966,0 days 00:00:01.324378,98.09850498398944,7.856179278234711,sigmoid,38,41.0,,,,,,4.0,7.0,8.957252328377335,5.348147798380045,9.486800537108191,5.0,35.0,85.0,,COMPLETE
5689,0.3367619181352243,2024-04-11 17:28:45.683575,2024-04-11 17:28:46.986354,0 days 00:00:01.302779,96.94401545381842,8.124818555119086,sigmoid,42,35.0,25.0,33.0,,,,,,2.36053135367768,7.160581664832572,6.536582966526843,16.0,30.0,58.0,,COMPLETE
5690,0.3434024031844054,2024-04-11 17:28:46.988901,2024-04-11 17:28:48.165266,0 days 00:00:01.176365,93.45614559334248,7.91290135241359,sigmoid,3,,,,,,,,,7.764148749135773,4.7807033605631934,8.315922945291216,10.0,20.0,80.0,93.0,COMPLETE
5691,0.4946227080394922,2024-04-11 17:28:48.167259,2024-04-11 17:28:49.425549,0 days 00:00:01.258290,98.12961743094483,8.391081696278968,sigmoid,57,44.0,22.0,31.0,5.0,8.0,35.0,,,,,,,,,141.0,COMPLETE
5692,0.19272093698577097,2024-04-11 17:28:49.428117,2024-04-11 17:28:51.105009,0 days 00:00:01.676892,99.98641627968634,7.741236698426909,rbf,15,,27.0,30.0,,,,43.0,16.0,6.461332893592883,1.5357137708399762,1.6903919482992817,17.0,34.0,95.0,30.0,COMPLETE
5693,0.4543859221526237,2024-04-11 17:28:51.108017,2024-04-11 17:28:52.127367,0 days 00:00:01.019350,95.63101789023155,8.096664641981238,sigmoid,9,,25.0,29.0,,,,,,,,,,,,46.0,COMPLETE
5694,0.5895095625828441,2024-04-11 17:28:52.129381,2024-04-11 17:28:53.112340,0 days 00:00:00.982959,97.97868673995465,7.585043068490882,sigmoid,8,,24.0,34.0,,,,,,,,,,,,,COMPLETE
5695,0.4859589289601625,2024-04-11 17:28:53.113338,2024-04-11 17:28:54.375678,0 days 00:00:01.262340,96.7061539468713,8.565299145782847,sigmoid,28,,23.0,31.0,6.0,7.0,44.0,46.0,29.0,,,,,,,,COMPLETE
5696,0.48952873315621925,2024-04-11 17:28:54.377685,2024-04-11 17:28:55.796658,0 days 00:00:01.418973,93.98547097364778,8.235979683935463,sigmoid,14,,26.0,28.0,,,,12.0,22.0,1.1176158234568803,8.56295178451884,1.905283626309906,4.0,44.0,98.0,,COMPLETE
5697,0.5952371952371952,2024-04-11 17:28:55.798243,2024-04-11 17:28:56.767316,0 days 00:00:00.969073,99.96670649426252,7.944052774605701,sigmoid,8,,24.0,32.0,,,,,,,,,,,,,COMPLETE
5698,0.47436984506282276,2024-04-11 17:28:56.769320,2024-04-11 17:28:58.499419,0 days 00:00:01.730099,99.99062946342785,8.895174713210803,sigmoid,63,20.0,25.0,30.0,4.0,6.0,65.0,8.0,48.0,0.5036078705873237,8.878192116031189,9.138781970018135,8.0,49.0,68.0,82.0,COMPLETE
5699,0.12622036262203626,2024-04-11 17:28:58.501470,2024-04-11 17:28:59.443797,0 days 00:00:00.942327,98.09570059505816,8.336530068580068,sigmoid,8,,31.0,29.0,,,,,,,,,,,,,COMPLETE
5700,0.39969329857383834,2024-04-11 17:28:59.446818,2024-04-11 17:29:00.915280,0 days 00:00:01.468462,99.99181161938941,7.989550237263508,sigmoid,46,15.0,26.0,32.0,,,,34.0,31.0,3.1277785939184843,1.0167893420115082,8.652547951837455,11.0,48.0,54.0,,COMPLETE
5701,0.46720980882471563,2024-04-11 17:29:00.917816,2024-04-11 17:29:01.890497,0 days 00:00:00.972681,95.61628187813545,7.751642855693447,sigmoid,16,,,,3.0,5.0,18.0,,,,,,,,,,COMPLETE
5702,0.5929369437606513,2024-04-11 17:29:01.893056,2024-04-11 17:29:02.845506,0 days 00:00:00.952450,96.66683760466357,8.195774048148802,sigmoid,8,,28.0,33.0,,,,,,,,,,,,,COMPLETE
5703,0.2339768983778825,2024-04-11 17:29:02.848099,2024-04-11 17:29:04.104114,0 days 00:00:01.256015,97.9500683014941,9.606645653345936,sigmoid,10,,27.0,31.0,,,,,,1.7716330185293705,7.642059126957941,5.67397927377761,9.0,41.0,91.0,,COMPLETE
5704,0.5481817995784475,2024-04-11 17:29:04.106634,2024-04-11 17:29:05.195285,0 days 00:00:01.088651,43.84153200825295,8.509317496406009,sigmoid,2,,,,,,,,,0.8818440895376156,4.57448045773584,6.935652311565679,6.0,26.0,52.0,,COMPLETE
5705,0.44973241590214064,2024-04-11 17:29:05.197278,2024-04-11 17:29:06.872832,0 days 00:00:01.675554,98.17184944494453,8.058710404861117,sigmoid,62,25.0,23.0,31.0,1.0,2.0,38.0,42.0,28.0,3.868280498618468,8.290865348305969,3.619434226695391,19.0,43.0,70.0,,COMPLETE
5706,0.44701971028259324,2024-04-11 17:29:06.875827,2024-04-11 17:29:07.845468,0 days 00:00:00.969641,93.74150398586028,7.463733612499083,sigmoid,8,,26.0,30.0,,,,,,,,,,,,,COMPLETE
5707,0.49392100967278224,2024-04-11 17:29:07.847412,2024-04-11 17:29:09.286010,0 days 00:00:01.438598,96.74146898367184,7.785478832307521,sigmoid,26,,24.0,33.0,5.0,1.0,26.0,,,8.17392645069933,5.55696360994188,4.61557759122276,13.0,45.0,86.0,,COMPLETE
5708,0.5998117115420825,2024-04-11 17:29:09.288530,2024-04-11 17:29:10.236680,0 days 00:00:00.948150,99.9939862133038,7.192721598428301,sigmoid,8,,25.0,32.0,,,,,,,,,,,,,COMPLETE
5709,0.3095593319020415,2024-04-11 17:29:10.238678,2024-04-11 17:29:11.345522,0 days 00:00:01.106844,95.09209608090242,8.308840184744879,sigmoid,20,,,,7.0,3.0,46.0,41.0,4.0,,,,,,,,COMPLETE
5710,0.49228516135781164,2024-04-11 17:29:11.347531,2024-04-11 17:29:12.559634,0 days 00:00:01.212103,92.01755309345923,7.945375677026986,sigmoid,56,40.0,27.0,31.0,6.0,7.0,57.0,,,,,,,,,,COMPLETE
5711,0.22584536039595723,2024-04-11 17:29:12.561648,2024-04-11 17:29:13.847908,0 days 00:00:01.286260,98.16061542337246,9.982333525571917,rbf,41,22.0,22.0,29.0,,,,,,,,,,,,87.0,COMPLETE
5712,0.5266731328806984,2024-04-11 17:29:13.850447,2024-04-11 17:29:14.883692,0 days 00:00:01.033245,96.75207107887096,7.640850320218195,sigmoid,37,8.0,,,,,,47.0,2.0,,,,,,,169.0,COMPLETE
5713,0.594268224819143,2024-04-11 17:29:14.886269,2024-04-11 17:29:15.842890,0 days 00:00:00.956621,99.9933916016681,8.085786643285603,sigmoid,8,,24.0,27.0,,,,,,,,,,,,,COMPLETE
5714,0.5274129197113014,2024-04-11 17:29:15.844896,2024-04-11 17:29:17.135955,0 days 00:00:01.291059,95.1592978868366,8.426783193843825,sigmoid,11,,25.0,30.0,,,,,,6.894380091336973,2.315604197995103,8.015664779743593,15.0,29.0,89.0,174.0,COMPLETE
5715,0.4131539702346533,2024-04-11 17:29:17.137938,2024-04-11 17:29:18.161041,0 days 00:00:01.023103,98.06556207694327,8.747932987093074,sigmoid,48,49.0,,,2.0,4.0,68.0,,,,,,,,,,COMPLETE
